Customer Id,Product Id,Review Body,Review Year,Review Headline,Star Rating
,2242052,"Starting in &quot;The Cardinal of the Kremlin&quot;, readers of Tom Clancy's Jack Ryan novels were always treated to a visit from recurring character John Clark, the mystery man from the CIA that is sent in to do the dirtiest of dirty work and always comes out ahead. The question that lingered was, &quot;Who is John Clark and where did he come from?&quot;. Clancy brought us this book to answer those questions.The book's setting is enough to intrigue me, seeing as it was set in 1970 and I wasn't born until 12 years later! It reflects a different time period than the rest of the Clancy novels, which means a much smaller reliance on technology and more attention given to the personal aspect of the story (much like &quot;Patriot Games&quot;). At this point, John Clark isn't John Clark...he's John Kelly, the ex-Navy SEAL, an honest, hard-working man who has just lost his wife in a car accident. I won't go into what happens in the actual plot, but at times Kelly is forced to cross the lines of law to take necessary action, and even rejoins the service of his country.Later in the book, John Kelly assumes the moniker and the identity that Clancy readers have come to love...John Clark. There are times in the book that you can't believe some of the things that the 'good guy' is doing, but you're still rooting for him because it's part of the story and it's what HAS to happen. The character, and the plot, is extremely well written.Besides Clark, several other familiar Clancy characters are found in WITHOUT REMORSE. James Greer, Robert Ritter (from Clear and Present Danger), and a few others. Minor, yet recurring, character development is something that Clancy is an absolute master at.Even at 750 pages, WITHOUT REMORSE flies by with its furious pace and non-stop action. For an avid reader like myself it's tough for new books to be called one of my favorites, but WITHOUT REMORSE has managed to do just that.",05/26/2004 0:00,First-rate book from a top-flight author.,5
,2242052,"Another excellent installment into the Jack Ryan universe.  This time out Tom Clancy explores the background of one of the coolest sidekicks since Spenser met Hawke. John Clark who has appeared in some of Clancy's better works such as Clear and Present Danger, Sum of All Fears, and more finally has his story told.  From it's heart breaking beginnings in the aftermath of Hurricane Camille we meet a man who has the skills, the heart, and perseverance to do what needs to be done for the greater good.  John Clark has always been one of my favorite characters in Clancy's universe.  Jack is the idealist, Jim Greer is the wisdom, but John Clark has always been the man who holds the sword, errr.. gun.  An excellent book that tracks the birth of our dark hero from the US, to the humid jungles of Vietnam, and back again.  Along the way we will meet Sandy, Dr. Rosen, the tragic Pam, Emmett Ryan, Colonel Zachariahs and another one of my faves Yevgenievich Grishanov AKA Kolya. John is beset by tragedy and spends the remainder of the book trying to find resolution while helping out Jim Greer with a small problem over in The 'Nam.  The book reads as part spy novel, and part Death Wish homage.  It might not be for everyone but I've always enjoyed the spirit of the dark hero in books.  A great read for fans of clancy's work or of the genre.  A must read for all fans of John Clark!!",08/03/2012 0:00,The origin of Mr. Clark,5
,2242052,"An exciting story with maybe too much going on.  There is the action against a drug gang and the action against a Vietnamese prison camp to save American POWs.  Either one could be a book by itself. That said, the book was well written and held my interest to the end.  But where was Jack Ryan?  I look forward to reading more about Kelly (or will it be Clark).  Who knows...Richard Ruppel",01/05/2014 0:00,"Good Reading, & Two for the price of One.",4
,2242052,"\Without Remorse\"" is the page turner to beat all page turners.  I brought this book to Korea with me the first time I went there",," \""this is how and why John Clark does what he does.\""  It is extremely heart wrenching to read what happens to Pam and how John Clark deals with it.  You feel as if you want to be there with him",
,2242052,"I knew about John Clark from Sum of All Fears but didn't know anything about him, who he was and how he \came to be\"" John Clark.  I thought the book was very well written of course",,but all in all,
,2242052,Without Remorse\ is what I like best about Clancy's stories. Intense,,0,
,2242052,"Good intentions do not always work out, even when you think they have.  Some people have no conscience and are so evil, that the normal avenue of justice is just not appropriate.  Sometimes you are not really out of your old life and sometime that old life creates new opportunities.  John Kelly, former Navy Seal has to leave his comfort zone and get back into the thick of things, and get a new identity.",04/16/2014 0:00,Sometime you do what you have to do,5
,2242052,"After reading Red Rabbit last year, I've decided to read all of the Jack Ryan books in storyline chronological order.  This is set in the late 1960's, early 1970's.  All I can say is WOW!  I'm ready to read more.",09/16/2003 0:00,Gripping to the Last Page!,5
,2242052,Five stars because Tom Clancy was the very best writers of military style action. Hard to put any story down he writes.,03/06/2014 0:00,One of the best,5
,2242052,Good story helped answer a lot of JC beginnings and some of his motivation a little long at times but good,02/08/2014 0:00,Good beginnings of John clark,4
,2242052,"Tom Clancy did a great job as usual.  As a writer, he is more than able to transport you to the place of his choosing and make you care about his characters.  Thus guaranteeing that you'll come back for more.  This is a book that I read years ago and I enjoyed it just as much the second time as the first.",01/21/2013 0:00,Masterful,5
,2242052,"This is a good story, but it is a little hard for a layman to get the drift of all the situations until you reach past halfway....then it really becomes interesting.  Great character descriptions and all in all a good read.",12/31/2012 0:00,Hummm,4
,2242052,"Although the Jack Ryan fans are used to the books building on one another, this one features a side character. This book can be read by anyone who feels that books just can't do it for them. I have lent this book to three or four others, and the ones who actually read it loved it! It's a great book!You do not have to know about Clancy's previous books to enjoy this one; that alone makes it a good selection in some cases. I would think that this book would be enjoyed by anyone who likes action movies.",07/18/2004 0:00,Violence manifested in a standalone novel,5
,2242052,"This was a good purchase, fast shipper and am glad that I purchased, but should not have to write so many words",01/25/2013 0:00,Super,5
,2242052,"The superman character goes from one locale to another, saving protitutes and Vietnam war prisoners, in a highly contrived plot that seems addressed to mid-level military people and low level boat people. Really not for the highly educated.",05/12/2014 0:00,Not worth the time spent reading it.,2
,2242052,The evolution of John Clark.  A must read for Clancy fans Jack Ryan novels.  Wish I had read this before any Jack Ryan novels.,06/12/2014 0:00,Non stop exciting,4
,2242052,"The variety of characters, situations and environments were impressive. Brad Thor and Vince Flynn fans will really enjoy this. I'm sorry that, as with Mr. Flynn, there will be no future books. But I have the rest of the existing ones to read!",03/19/2014 0:00,Great entry into Tom Clancy's books!,4
,2242052,"I continue to think that Clancy is a quality author and I will read anything he (not the team) writes.  This is no exception.  I really liked the development of \Mr. Clark\""",,a strong story line,2
,2242052,"I've read this piece three years ago,while serving my first year in the israeli defence force . Looking back at this stage of my life I can say  honestly that I was very young, naive ,and &quot;green&quot; . Things have  changed greatly ever since, but some remain the same .  This book came at a  very confusing time for me : I wasn't satisfied with my service and thought  of other options ,one of them was the Israel Marine Commando - our version  of the Navy Seals. This book actually had helped me make up my mind to  dismiss this option.  Don't get the wrong impression. It's a must read  .The first 100 pages are the best I've ever read. The story is so thrilling  ,it's hard to put it down .It made me realize how terrible the status of  the women in our society was and still is. I actually cried out loud in  pain while reading . Those days were exetremly violent in Israel ,every  monday and thursday I'd read about a woman being slaughter ,and felt the  urge to do something ,to fight those killers,to punish them like Kelly  punished the murderer in the book.  In regard to the Commando dilemma ,I  realized they make a killer out of a man. I descided I don't wanna kill  anybody . It's not my way.  Eventually ,the issues the book deals with are  somber and very important to disscuss ,but my space here is limited. I  would like anyone with interest in this subjests to contact me for further  discussion. And please read it, it's an experience that is hard to forget.",08/02/2000 0:00,A remarkabe action novel.,5
,2242052,Makes you think about what is happening TODAY in the world in North Korea and China. We invent ... they copy then use it against our own technology. Hopefully we have some secrets left!!,03/29/2013 0:00,Newspaper headlines today ... makes you question our dependence on technology that floats through the air!!,5
,2242052,"Tom Clancy remains consistently good.  It appears that he has an inside track on current events.  After reading his books and picking up the morning paper, I feel I am reading old news.  His characters are great and believable.  Great book.",04/29/2014 0:00,Another great Clancy! Full of suspense and keeps you guessing until the end,4
,2242052,"tho a rather old Tom Clancy, still so good, raw in some parts but gives one an insight into John Clark for other books that include him. Don't miss reading this book, well woth the price, exciting, entralling, terrifi read!",11/29/2013 0:00,A great book!,5
,2242052,"This is one of my favorites. One of my favorite types of hero's are the Anti-hero variety. Such as the Punisher and Batman. John Clark fits the bill of the typical anti-hero and Clancy did a wonderful job in creating the transformation character of John Kelly into John Clark.I read this novel after I got hurt and it was a page turner for me, it allowed me to take my mind off my present problem. This also served a second purpose, which is why I like the anti-heros, who would not like to have the ability and means to go after people who hurt you and do it very well and call it \justice\""",,but,2
,2242052,"Without RemorseBy Tom ClancyReview by Roger D. NoriegaJohn Clark - Mister John Clark. CIA agent extradonaire. The man that the agency turns to when it wants the job done. He is the one that must go into hostile territory to bring someone out to safety. He blends in well, speaks several languages and is intelligent and smart - rare for the CIA. His only concern is to complete the mission, but he suffers the failings of real people, he makes mistakes and he does endure bouts of fear - fear of failure for the danger is always real and is what he lives for.John Terrance Kelly is an ex-seal recovering from the loss of his beloved wife and  unborn child, killed by by a mechanical failure on a semi-truck. On a get-away holiday Friday, John Kelly meets a hitchhiker and both become attached to each other right quick as both hide demons. He killed for a living and she was killing herself for her living.John discovers that she is a hooker and drug user and decides to clean her up and bring her back to the land of the living. She accepts him and all that he does for her, but she still fears those that kept her as a hooker: she knows that they can still hurt her as they hurt others - namely her fellow captive hookers. Kelly convinces her to speak to the police but before, Kelly decides to spend time in her old neighborhood while he was waiting for his secretive appointment with Baltimore's finest and they meet it with Billy, the pimp that kept Pam and the others doing their bidding. Kelly evades them with some slick maneuvering in the muddy lots of the abandoned neighborhood. Turns out that he didn't do enough as Billy and his buddies catch up with them and shot Kelly point-blank with a shotgun, take Pam and kill her.Kelly should have died, but he survived the wounds and he recovers with a simple mission on his mind: avenge the loss of Pam and maybe, just maybe, save others as well from their certain death at the hands of the drug-dealers.We learn what drives him and he realizes he made a mistake, a fatal mistake that cost Pam her life. He works out and gets into tip-top shape and he begins the hunt. He learns how the drug dealers operate and he begins to attack the drug dealers in different manners to through off the police of Baltimore. With each calculated kill, he moves deeper into the organization and he gains knowledge - all to avenge the loss of Pam. He has no other choice, live with her loss, a loss he caused, or avenge her so that she can rest as well as he.On the other side of the world, a super-secret remote-piloted drone snaps a picture of an American POW declared dead by the Vietcong being tortured. Operation Boxwood Green is born and the twenty \dead\"" POW's are being targeted for death or worse",,time,
,2242052,"This is one of Tom Clancy's best novels yet- and surprisingly it doesn't way over a pound. It misses the mark by 1 ounce. This book was actually created after The Hunt for Red October and Patriot Games, but is the first  in the series. It is- more or less- a prelude to the series. Amazingly  enough, Jack Ryan does not play a particuly big role in this book. But none  the less, Tom Clancy shows how one man can change from a normal citizen  into a cold-blooded killer who will stop at nothing to reach his goal. I  suggest this book to anyone who likes Tom Clancy and is willing to devote  some time to a book. This is one of my favorite books in the series right  next to The Hunt for Red October, which has to be the best.  This is just  the book to start off the series.",02/07/2000 0:00,An Excellent Starter to the Series,5
,2242052,"This novel really did not hold my interest.  It starts out with a number of seemingly unrelated incidents.  The author apparently knows where he is and when he is, but it would be nice if he would share that with his readers.  The novel then proceeds with a bunch of parallel plots, jumping continually from one to another.  That is compounded by the author occasionally telling you how to build a watch when you just wanted to know the time.  Do we really need a manual on building sound suppressors for handguns?The various plots eventually start to come together but, by that time, I was losing interest and skimming over substantial amounts of material trying to get on with the story.  I regret that I followed the advise of the majority of reviewers, who rated it with four and five stars, and purchased the novel.  It is a skimmer rather than a page-turner, and it is not on my listing of recommended novels for other readers.",05/13/2004 0:00,A meandering plot,2
,2242052,"Finally, John Clark's story is told, and it is truly remarkable.  Clancy was in rare form when he put this one together.  Kind of a blend of THE TERMINATOR and DEATH WISH.  I loved every minute of reading time that went into this book.  One of the best back-stories ever.  Highly recommended.",07/30/2003 0:00,CLANCY'S #1 BOOK,5
,2242052,"This was a great book. Very different from the other Clancy books that I have read, but very good none the less. While Clancy's books deal with espionage, and war, this book takes those aspects and put them in the background. Shoved to the foreground is a revenge story. This is a great book with characters that you care about, and some very exciting action sequences. This book is highly recommended.",12/02/2002 0:00,The History of John Kelly aka John Clark,4
,2242052,"This was the fifth Clancy book I have read but my first in many years. Without giving much away it is mainly a story of revenge. In this book you get to see how some of the regular characters in other Clancy novels come to be. I thought the book was fine & if you are just starting out the book does  pick up the pace once you get one or two hundred pages in. I didn't rate this book higher because I feel the story could have been done with less than 750 pages, that's two pretty good sized books. Also much of the book takes place in Vietnam & details some Navy Seal / SOG action. I have recently read the book \SOG\"" by John Plaster & I have to say the action in that book is hard to beat - & it was hard for me not to compare the two. Without Remorse does finish with a bang just for me it took a little long to get there.""",06/26/2008 0:00,3-1/2 stars for this book,3
,2242052,"The line between social justice and vigilantism can be a fine one, as Clancy clearly demonstrates in this no-holds-barred thriller detailing the pre-CIA life of recurring character John Kelly (a.k.a. John Clark).Kelly, still grieving the loss of his wife, meets an exciting young woman with whom he develops an instant chemistry. Within just a few days of inviting Pam onboard his boat and getting to know her, he falls head over heels in love--but not before discovering that she's a drug addict and a former prostitute. Undeterred, Kelly sets out to cure Pam of her addictions. As part of the healing process, Kelly takes Pam back to the streets of Baltimore. As extremely bad luck would have it, Pam is recognized by her former pimp, who shoots Kelly and kidnaps the girl. Days later, Kelly turns up in a hospital, and Pam turns up dead. Kelly vows to rehabilitate himself and avenge Pam's murder, eventually drawing on his considerable skills as a former Navy SEAL and embarking on a campaign of terror against the city's drug world that has cops scratching their heads and dealers quaking in their dark alleys.Meanwhile, in war-torn Vietnam, a U.S. spy drone snaps a photo of a high-ranking military official who is supposed to be dead--a man with knowledge that could be extremely beneficial to America's enemies. The Pentagon's top brass decides to stage a rescue, and who better to lead the mission than former SEAL John Kelly? Now, torn between his desire to punish his girlfriend's murderers and his loyalty to his country, Kelly has to decide which mission is more important. The choice he makes will affect not only the course of Kelly's life but the very condition of his soul.The literary device of hero vs. human evil is a familiar one, and the ethical questions the book raises are worth considering. As with many of this author's novels, caution is required; the book contains accounts of torture, physical and emotional abuse, drug use, and war violence. The first chapter contains a relatively mild sex scene, and bad language is used throughout. But Clancy is a master of political and military intrigue, and the objectionable material is included not for its own sake but to support the compelling story and believable characters. Readers who are able to cheer for an antihero with a conscience will love Without Remorse.",07/01/2009 0:00,Clancy at his apolitical best,5
,2242052,"Kelly makes some risky decisions that go bad and sink his life into a quagmire.  That he takes justice into his own hands, that justice is so desperately needed, that his actions put him in major danger--these are what drew me back for a second read.  --Roger Weston, author ofThe Recruiter",01/06/2013 0:00,A standout,5
,2242052,Clancy is one of my favorite writers and he did not disappointment,07/03/2014 0:00,Good Read,4
,2242052,"Not one of Clancy's best. It seemed to really get boring as the story went on, in fact I have not finished it. It just didnt keep my attention.",06/11/2012 0:00,It was Okay,3
,2242052,"Without Remorse is Clancy's introduction to John Clark, a character who  reappears in many other novels (Clear and Present Danger, Cardinal of the  Kremlin, etc.).  Clark, formerly John Kelley, is involved in two different  plots in this book, in completely different settings but nicely parrelel.  There are no plot holes in this book, and some moments where you just stop  reading because you are so suprised by what you read.This book is also  the &quot;death&quot; of Kelley.  On his mission of revenge he loses his  humanity, and this death explains some of his other evil actions, as in the  finale to Rainbox Six.",08/11/2000 0:00,A Soulless Man,4
,2242052,"I really enjoyed this book as I've read many Tom Clancy books before but never knew how John Clark got his start.  It's interesting and fast moving, filled with excitement and loads of action.",09/24/2012 0:00,An Interesting Book,5
,2242052,"This is my favorite Tom Clancy gook to date. The book goes back in time to tell John Clark's fascinating history as a former Navy SEAL. The book takes you on two stories simultaneously; one being a secret mission in Vietnam to rescue American POWs, and the other, Clark's personal vendetta against a criminal drug ring. In the end, the stories cross paths. My only criticism, is that Clark's character is a little too superhuman, and a little more struggle on his part to accomplish his missions may be a little more engaging, that said, I was hooked enough to continue through this long book rather quickly.",07/23/2011 0:00,Best Clancy book yet,5
,2242052,"First thing, ignore the professional reviewer's naked bias.Now, John Kelly transforms into CIA legend Mr. Clark in this unrelenting page turner.  For me, this is the strongest and most dynamic novel in Clancy's quasi-series involving Jack Ryan et.al. Clark, one of the previously minor recurring characters, comes alive with a \vengeance\"" here. This novel is equal parts background psychological motivation and unparalleled action and suspense.Reminiscent of Death Wish",,Dirty Harry,
,2242052,"RE; ABRIDGED AUDIO CASSETTE VERSION. Two simulanteous capers from the same protagonist - mission impossible commando raid and avenging vigilante assassin - should not work together in a credible plot structure, but here it does.  Such is Clancy's skill as a storyteller.  Neither should the hardboiled hero's love-at-first-touch fling with a lost girl be sufficient motivation for the events that follow but, again, Clancy makes it work.  My suggestion: sit back and enjoy a master weave suspense from what should be unbelievable circumstances.  Dukes, although not my favorite reader, does good work with this one.",04/03/2001 0:00,Rambo meets Death Wish (Taxi Driver? Terminator?),4
,2242052,"In my opinion, this is one of Tom Clancy's best works. The back story on John Clark, particularly his early history in the SEALs, the CIA, and why he had to change his identity are all fascinating caveats of this book. You really feel for the hardships which the character faces, which are starkly different from those of Jack Ryan. I highly recommend reading this, whether you are a Clancy fan or not.",03/13/2014 0:00,Tom Clancy's best,5
,2242052,Superior read. Tom Clancy at his best. Exciting and a good mystery with lots of action. The origin of John Clark!,04/30/2014 0:00,"Review of \Without Remorse\""""",5
,2242052,"Without Remorse is about John Kelly and his trasformation into John Clark.  Kelly is ex-Navy who ends up deeply entangled in the fate of a drug ring, while at the same time assisting in the rescue of American POWs in Vietnam.  The purpose of the book is to show the reasons and depth of the transformation of the character, John Clark.  The story takes place in the late 1960s in Maryland and Vietnam.  This is the first book by Tom Clancy that I have read all the way through, and I enjoyed it.  What I liked most about it is the central character, John Clark (Kelly).  John Clark is a character who is highly skilled in covert military operations, including explosives.  He is an experienced ship pilot and a man of moral character.  The book is well written, and the writer is highly knowledgable about the subjects he discusses.  However, there were times that I found his repitition of certain phrases annoying.  Since I enjoyed this book and I liked reading about John Clark, I plan to read Rainbow Six as well.",01/20/2004 0:00,First-time Reader of Clancy,4
,2242052,"Intriguing plot poses interesting moral issues. Sustains high reader interest as story unfolds. Difficult to put down, once reader begins reading.",05/18/2014 0:00,Excellent and compelling,5
,2242052,"Without Remorse is a action/thriller during the Vietnam War. The book is filled with twists and turns at every corner. You'll find yourself flying across oceans, on ships, underwater, or in the big city.  It will keep your attention and you will not want to put it down.The takes place in America and Vietnam. The book follows the life of John Clark, a Vietnam War veteran whose wife just died in a deadly automotive accident. He will meet new people from around the world and do things many people will never even consider doing. At the same time, a up-and-coming drug dealer is beginning to emerge from the shadows to stake their claim on the East Coast.Clancy writes the book from multiple perspectives. This allows the different viewpoints on the same situation to allow you to see through both sides' perspectives. You will come to know the characters throughout the book and learn more about their life.I started this book with no prior knowledge to how Tom Clancy writes. The detail of everything astonished me.Tom Clancy somehow finds to includes small military words, speech, and other things that make it such a realistic experience.While reading the story, you will be immersed in the world of covert operations, intelligence agencies, and underground drug dealers. Each one of these lives are brought out to full detail.The story grabs you from the beginning  and won't let you go until the end. There are many twists and turns throughout the book that will keep you guessing all the way to the end. The story makes you want to see each plot lead through. Every character is created with care and has their own personality.",11/30/2013 0:00,Loved It!,5
,2242052,"Tom Clancy is a favorite author of mine, and this is probably as good as any of the several of his thrillers that I have read.  This one has, for me, a more personal and intense feel to it, and I love the way several threads are weaved consistently throughout the whole book.  Admittedly, for me, things were a little confusing at times in the initial stages of the book, but that was only very temporary, as once the various characters and settings were fleshed out a bit, things became very clear.  The writing was lean and to the point, and the crispness of the action and dialogue kept this novel very appealing and it really kept my attention.  I finished it in a very few days, whereas a more 'average' novel sometimes will take me several weeks to finish.  That is how intense this one was.  Without giving anything away in the form of details, I thought that the main protagonist of the novel was very well written, and was a very complex character, one for whom you could feel intense sympathy, admiration and revulsion all at the same time.  A key in the timeline of things in the Clancy universe is that though this is a somewhat more recent novel, it is actually the prequel to, the background for the Jack Ryan novels that were written first.  Sort of like Star Wars 1,2 and 3 were prequels but were made after 4,5 and 6.  So if you haven't read any of the Jack Ryan centered novels like Red October, you might want to start with this one.  Highly recommended for Clancy aficionados.",06/15/2012 0:00,Intense Prequel to Jack Ryan novels,5
,2242052,"As will all of Tom Clancy's early writing, this story will keep you reading till the end.  Fast moving plot will multiple lines going at the same time and then wrap them all up at the end.In this story you get to learn who John Clark really is, inside and out.",03/24/2013 0:00,Great Story,5
,2242052,"I rate this between 3.5 and 4 stars.For once, I did not read many reviews before buying a book. I only knew that this book was all about how &quot;John Kelly&quot; became &quot;Mr. Clark&quot;. I have come across &quot;Mr. Clark&quot; on many of Clancy's books previously but he was always a bit of a strange one to me. I'm glad I read this book as it gave me a great insight into how &quot;Mr. Clark&quot; became what he is today. It was written in the usual Clancy's thrilling and detailed ways and I just loved that part of it.But I have a few complaints. Firstly, I did not like the way our &quot;hero&quot; took the law into his own hands,.. it almost spoilt the whole book for me at one stage (when he actually tortured a man to his eventual death). Secondly, I thought Clancy introduced a few unusual and out-of-character twists in the story at certain stages that seemed to distance the story from reality. For example, how John (an expert who always seem to take no chances in anything he does) took a great gamble by driving Pam through her old rough neighbourhood without even a simple disguise, and also the place where John slept in the car with Pam in the same neighbourhood where a few minutes ago they were being chased by a drug-gang.... sloppy work Mr. Clancy.Other than that it was generally a good read.",02/16/2004 0:00,"Liked it,... mostly...",4
,2242052,"I just finished reading this book for the second time, more than ten years after the first.  My memories of the first read were the things having to do with Kelly/Clark: his reaction to Pam's death, his killing rampage and simultaneous kindness toward victims, the rescue mission in Vietnam, and of course the incident that sums up who Kelly/Clark is in my mind: his encounter with Pierre Lamarck (\Why are you doing this?\"" \""Practice\"").  All was as riveting this time as the first time.  But at the same time",,later of course Sandy Clark.  One wonders what sort of woman would want to be the wife of someone like Clark.  Here we see her struggles with her mixed emotions and the events that lead her to finally stand behind him wholeheartedly.  And finally,
,2242052,"Oh what a great novel this is.  Clancy weaves a tale that is believable and complex, seemingly having thought of every detail.  We get to see a character that is thoroughly engaging, despite the fact that the book touches on such a touchy subject as condoning murder.  As reprehensible as it sounds Clancy is able to make you agree with him.The book could at times get pretty graphic but I don't think it is gratuitous.  Instead, the detail allows you to feel and see what is happening, as well as let you into Clark's world.I have nothing bad to say about this book, only good.  I would definitely recommend Without Remorse to everyone.5 stars.",06/20/2006 0:00,An Amazing Novel,5
,2242052,"I couldn't read Tom Clancy's Red October, or any of his other books. They were just too detailed on the different ships the Navy has, bombs, etc. However, Without Remorse is more character driven and less technical. It is a fast paced, good story. I really enjoyed this book.",01/23/2014 0:00,"Without Remorse is a fast pace, good read",1
,2242052,"This is the cream of the crop, best of the best, of all the thriller/spy/fiction novels i've read. Just a gripping book you don't want to put down. Mr. Clark is an awesome character.",04/08/2010 0:00,Best of the Best,5
,2242052,"I'm a big fan of Tom Clancy's thrillers. Unfortunately, most of what makes them enjoyable to me is sadly lacking in this novel - the intricate global conflicts between various countries and political groups, the gobs of military technology, the inner workings and interactions of various government agencies.What we are given here instead is a tale of one man fighting his own private war on drugs. An interesting idea, but unlike Mr. Clancy's usual subject matter he demonstrates little knowledge of the domestic U.S. drug trade. The Drugs Are Bad message is hammered home in an unnecessarily preachy manner, and I found myself wishing that Clancy had been more succinct. Nancy Reagan managed to sum up the point of this novel in three words, and I'll echo them as my advice to potential readers: Just Say No.",10/05/2001 0:00,Heavy-handed justice,2
,2242052,"This book is one of the best from TC!  I'm glad my kindle purchase was for a re-read however.  There are many typos in the kindle version (e.g. a 1 rather than a I).  Some/most of these are just annoying, but some make the text unreadable/incomprehensible.  I don't know what the process is for converting a book to kindle format, but if I had to guess based on the types of typos that I'm seeing in there I'd guess it's some for of OCR (which is fine, but they really need to do a better job at proof-reading the digitally converted text).  I've noticed these types of errors in some other kindle books, but this one seems to be much worse than any of the others I've seen in the past (there seems to be an error every few pages).",10/04/2010 0:00,"Great book, kindle version has many typos (poor OCR???)",5
,2242052,Tom what can I say so enjoyed this  book.your characters so real.plenty of action and hero's.sometimes evil has to be taken care of .lots of turns.villains got some rough justice due them.,10/27/2013 0:00,Simply outstanding,4
,2242052,"I enjoy Clancy's John Clark character, and this book is all about Clark.Book was delivered before the due date and in perfect new condition.",05/15/2014 0:00,This is the best book written by Tom Clancy,5
,2242052,The overwhelming detail makes the book a ponderous read.  The plotting is excellent but the multiple story lines and characters require the reader to keep a cheat sheet of character identities.,02/10/2014 0:00,ponderous,3
,2242052,"Im really not a huge Clancy fan,I liked Rainbow six and clear and present danger but the others I read were very average and boring,but Without Remorse is probably my favorite book of all time.I have read it 3 times and it is enjoyable from begining to end.If they only could of done a movie of it.But like the other movies they would of messed it up.",01/13/2011 0:00,Clancys best,5
,2242052,"This story focuses on John Clark, a change from the usually Jack Ryan stories.  Clark is shown in the gritty special ops world that we always new he had in him.  Clancy takes Clark and fleshes him out in ways that he was never able to do in previous novels.  This story is not a &quot;political thriller&quot; the way that Jack Ryans stories might be called, this is an action story.  When you read this hold on for a great action filled twisty-turvey ride.",11/04/2001 0:00,A great story,4
